ef,query_id,oracle_rank,candidate_id,pq_rank,gt_relevant,candidate_count
64,8338,5,619786,5,1,1269
64,8338,6,373200,6,1,1269
64,8338,7,220760,7,1,1269
64,8338,8,173221,9,1,1269
64,8338,9,871631,8,1,1269
64,8338,10,596191,12,1,1269
64,8339,1,923349,1,1,1172
64,8339,2,890230,2,1,1172
64,8339,3,542106,3,1,1172
64,8339,4,539460,4,1,1172
64,8339,5,375398,6,1,1172
64,8339,6,624929,5,1,1172
64,8339,7,217519,8,1,1172
64,8339,8,338646,9,1,1172
64,8339,9,267866,7,1,1172
64,8339,10,551361,12,1,1172
64,8340,1,10444,1,1,1478
64,8340,2,688920,2,1,1478
64,8340,3,509762,3,1,1478
64,8340,4,774201,5,1,1478
64,8340,5,921264,4,1,1478
64,8340,6,766815,7,0,1478
64,8340,7,579606,6,0,1478
64,8340,8,252863,16,0,1478
64,8340,9,803059,17,0,1478
64,8340,10,123150,8,0,1478
64,8341,1,325673,1,1,1472
64,8341,2,682848,2,1,1472
64,8341,3,750441,3,1,1472
64,8341,4,165069,4,1,1472
64,8341,5,818224,9,1,1472
64,8341,6,564612,5,1,1472
64,8341,7,124768,6,1,1472
64,8341,8,864471,7,0,1472
64,8341,9,496386,8,0,1472
64,8341,10,602984,10,0,1472
64,8342,1,614577,1,1,1118
64,8342,2,578491,3,1,1118
64,8342,3,521768,2,1,1118
64,8342,4,59027,4,1,1118
64,8342,5,764886,5,1,1118
64,8342,6,921235,11,1,1118
64,8342,7,375833,6,1,1118
64,8342,8,8858,9,1,1118
64,8342,9,735336,7,1,1118
64,8342,10,538320,8,1,1118
64,8343,1,408787,1,1,975
64,8343,2,488817,2,1,975
64,8343,3,302619,3,1,975
64,8343,4,730792,5,1,975
64,8343,5,486767,4,1,975
64,8343,6,799238,6,1,975
64,8343,7,424592,7,1,975
64,8343,8,413820,8,1,975
64,8343,9,267152,10,1,975
64,8343,10,794456,9,1,975
64,8344,1,364215,1,1,1024
64,8344,2,985108,2,1,1024
64,8344,3,937770,3,1,1024
64,8344,4,360883,4,1,1024
64,8344,5,441372,5,1,1024
64,8344,6,881148,6,1,1024
64,8344,7,493707,7,1,1024
64,8344,8,604021,8,1,1024
64,8344,9,577857,10,1,1024
64,8344,10,929601,11,1,1024
64,8345,1,713591,1,1,692
64,8345,2,927915,2,1,692
64,8345,3,470192,4,1,692
64,8345,4,147345,3,1,692
64,8345,5,12285,5,1,692
64,8345,6,981623,6,1,692
64,8345,7,643695,7,1,692
64,8345,8,691491,8,1,692
64,8345,9,107272,9,1,692
64,8345,10,3617,10,1,692
64,8346,1,647822,1,1,1291
64,8346,2,894370,2,1,1291
64,8346,3,751480,3,1,1291
64,8346,4,586254,4,1,1291
64,8346,5,863684,5,1,1291
64,8346,6,691038,11,1,1291
64,8346,7,645169,6,1,1291
64,8346,8,688751,15,0,1291
64,8346,9,598781,10,0,1291
64,8346,10,121200,7,0,1291
64,8347,1,930207,1,1,1327
64,8347,2,938471,2,1,1327
64,8347,3,611830,3,1,1327
64,8347,4,384303,4,1,1327
64,8347,5,13863,6,1,1327
64,8347,6,440633,5,1,1327
64,8347,7,104774,7,1,1327
64,8347,8,824553,8,1,1327
64,8347,9,608196,9,1,1327
64,8347,10,371518,11,1,1327
64,8348,1,973391,1,1,953
64,8348,2,515244,2,1,953
64,8348,3,509411,3,1,953
64,8348,4,413402,4,1,953
64,8348,5,716156,5,1,953
64,8348,6,202828,9,1,953
64,8348,7,146840,7,1,953
64,8348,8,67355,6,1,953
64,8348,9,29377,8,1,953
64,8348,10,131044,10,1,953
64,8349,1,616143,1,1,1072
64,8349,2,839997,2,1,1072
64,8349,3,348860,3,1,1072
64,8349,4,983290,4,1,1072
64,8349,5,431646,5,1,1072
64,8349,6,911336,6,1,1072
64,8349,7,906034,9,1,1072
64,8349,8,547160,8,1,1072
64,8349,9,299470,13,1,1072
64,8349,10,55223,7,1,1072
64,8350,1,761777,1,1,914
64,8350,2,506686,2,1,914
64,8350,3,54137,4,1,914
64,8350,4,206303,7,1,914
64,8350,5,622390,5,1,914
64,8350,6,856136,11,1,914
64,8350,7,181372,3,1,914
64,8350,8,467762,8,1,914
64,8350,9,15495,13,1,914
64,8350,10,760437,6,1,914
64,8351,1,444455,1,1,540
64,8351,2,654724,2,1,540
64,8351,3,914037,4,1,540
64,8351,4,890609,3,1,540
64,8351,5,572014,6,1,540
64,8351,6,352231,8,1,540
64,8351,7,966400,11,1,540
64,8351,8,125765,5,1,540
64,8351,9,652332,10,1,540
64,8351,10,802177,7,1,540
64,8352,1,173927,1,1,1112
64,8352,2,266131,2,1,1112
64,8352,3,335117,3,1,1112
64,8352,4,601994,4,1,1112
64,8352,5,381611,5,1,1112
64,8352,6,885477,6,1,1112
64,8352,7,737590,7,1,1112
64,8352,8,622665,8,1,1112
64,8352,9,770747,9,1,1112
64,8352,10,924724,10,1,1112
64,8353,1,820160,2,1,1202
64,8353,2,772213,1,1,1202
64,8353,3,465615,3,1,1202
64,8353,4,155494,4,1,1202
64,8353,5,714622,5,1,1202
64,8353,6,184387,6,1,1202
64,8353,7,509298,8,1,1202
64,8353,8,304959,7,1,1202
64,8353,9,4212,10,1,1202
64,8353,10,16535,11,1,1202
64,8354,1,690060,1,1,1262
64,8354,2,712871,2,1,1262
64,8354,3,638152,3,1,1262
64,8354,4,619938,4,1,1262
64,8354,5,948446,5,1,1262
64,8354,6,839137,7,1,1262
64,8354,7,21770,6,0,1262
64,8354,8,619939,8,0,1262
64,8354,9,870260,9,0,1262
64,8354,10,933958,11,0,1262
64,8355,1,476625,1,1,867
64,8355,2,161070,3,1,867
64,8355,3,888434,2,1,867
64,8355,4,858095,5,1,867
64,8355,5,801383,4,1,867
64,8355,6,973007,6,1,867
64,8355,7,382554,8,1,867
64,8355,8,727143,7,1,867
64,8355,9,879168,9,1,867
64,8355,10,623047,11,1,867
64,8356,1,906650,1,1,799
64,8356,2,762647,2,1,799
64,8356,3,545006,4,1,799
64,8356,4,255445,5,1,799
64,8356,5,988464,3,1,799
64,8356,6,878274,6,1,799
64,8356,7,245992,7,1,799
64,8356,8,853960,8,1,799
64,8356,9,560831,10,1,799
64,8356,10,50681,12,1,799
64,8357,1,187271,1,1,772
64,8357,2,538513,2,1,772
64,8357,3,288034,16,1,772
64,8357,4,45830,10,1,772
64,8357,5,921698,5,1,772
64,8357,6,63996,14,1,772
64,8357,7,404158,3,1,772
64,8357,8,36272,8,1,772
64,8357,9,704083,4,1,772
64,8357,10,476074,7,1,772
64,8358,1,869171,1,1,1327
64,8358,2,756725,2,1,1327
64,8358,3,711445,3,1,1327
64,8358,4,794731,4,1,1327
64,8358,5,343013,5,1,1327
64,8358,6,105448,6,1,1327
64,8358,7,428238,8,1,1327
64,8358,8,579523,7,1,1327
64,8358,9,592528,10,1,1327
64,8358,10,671630,9,1,1327
64,8359,1,836487,1,1,828
64,8359,2,272075,3,1,828
64,8359,3,940316,4,1,828
64,8359,4,144932,2,1,828
64,8359,5,69791,6,1,828
64,8359,6,731224,5,1,828
64,8359,7,174787,10,1,828
64,8359,8,558200,8,1,828
64,8359,9,707426,7,1,828
64,8359,10,835641,9,1,828
64,8360,1,78081,1,1,932
64,8360,2,16687,2,1,932
64,8360,3,973303,3,1,932
64,8360,4,756115,4,1,932
64,8360,5,424359,8,1,932
64,8360,6,791732,10,1,932
64,8360,7,868262,9,1,932
64,8360,8,81570,7,1,932
64,8360,9,143264,6,1,932
64,8360,10,708423,5,1,932
64,8361,1,649274,2,1,1429
64,8361,2,683368,1,1,1429
64,8361,3,272872,3,1,1429
64,8361,4,779558,9,1,1429
64,8361,5,885096,4,1,1429
64,8361,6,613594,7,1,1429
64,8361,7,873320,5,1,1429
64,8361,8,829031,13,1,1429
64,8361,9,572062,16,0,1429
64,8361,10,37332,12,0,1429
64,8362,1,665005,1,1,1261
64,8362,2,465754,2,1,1261
64,8362,3,561823,3,0,1261
64,8362,4,866002,4,0,1261
64,8362,5,724249,5,0,1261
64,8362,6,901576,6,0,1261
64,8362,7,169117,9,0,1261
64,8362,8,543659,8,0,1261
64,8362,9,260547,14,0,1261
64,8362,10,436368,7,0,1261
64,8363,1,724423,1,1,1015
64,8363,2,881519,2,1,1015
64,8363,3,153870,3,1,1015
64,8363,4,843195,4,1,1015
64,8363,5,66880,5,1,1015
64,8363,6,27022,6,1,1015
64,8363,7,616256,9,1,1015
64,8363,8,486332,8,1,1015
64,8363,9,419674,7,1,1015
64,8363,10,389807,10,1,1015
64,8364,1,953925,1,1,1152
64,8364,2,561730,2,1,1152
64,8364,3,622054,3,1,1152
64,8364,4,193613,4,1,1152
64,8364,5,875916,6,1,1152
64,8364,6,89070,7,1,1152
64,8364,7,966336,5,1,1152
64,8364,8,986951,8,1,1152
64,8364,9,884102,10,1,1152
64,8364,10,178279,9,1,1152
64,8365,1,32495,1,1,905
64,8365,2,928234,2,1,905
64,8365,3,375096,3,1,905
64,8365,4,206720,4,1,905
64,8365,5,352857,7,1,905
64,8365,6,419312,5,1,905
64,8365,7,662701,6,1,905
64,8365,8,232397,9,1,905
64,8365,9,692277,8,1,905
64,8365,10,934397,10,1,905
64,8366,1,426698,1,1,784
64,8366,2,647939,2,1,784
64,8366,3,679781,3,1,784
64,8366,4,318066,4,1,784
64,8366,5,886511,5,1,784
64,8366,6,949597,6,1,784
64,8366,7,641065,8,1,784
64,8366,8,848433,7,1,784
64,8366,9,633873,9,1,784
64,8366,10,766345,10,1,784
64,8367,1,949267,1,1,795
64,8367,2,47288,3,1,795
64,8367,3,137324,2,1,795
64,8367,4,420970,7,1,795
64,8367,5,678084,4,1,795
64,8367,6,529349,5,1,795
64,8367,7,437354,6,1,795
64,8367,8,938381,10,1,795
64,8367,9,104012,8,1,795
64,8367,10,299053,11,1,795
64,8368,1,59492,1,1,1334
64,8368,2,24128,2,1,1334
64,8368,3,337904,3,1,1334
64,8368,4,934277,4,1,1334
64,8368,5,356544,5,1,1334
64,8368,6,954359,6,1,1334
64,8368,7,401122,7,1,1334
64,8368,8,79724,9,1,1334
64,8368,9,112656,10,1,1334
64,8368,10,546177,8,1,1334
64,8369,1,38292,1,1,1504
64,8369,2,294730,2,1,1504
64,8369,3,17369,4,1,1504
64,8369,4,803399,3,1,1504
64,8369,5,793065,9,1,1504
64,8369,6,258293,6,1,1504
64,8369,7,770627,5,1,1504
64,8369,8,127187,7,1,1504
64,8369,9,241504,11,0,1504
64,8369,10,513414,10,0,1504
64,8370,1,687872,1,1,941
64,8370,2,34806,2,1,941
64,8370,3,332156,4,1,941
64,8370,4,678280,3,1,941
64,8370,5,421604,5,1,941
64,8370,6,916488,9,1,941
64,8370,7,740315,8,1,941
64,8370,8,577483,7,1,941
64,8370,9,818236,10,1,941
64,8370,10,273041,13,1,941
64,8371,1,572561,1,1,1262
64,8371,2,355182,2,1,1262
64,8371,3,90701,4,1,1262
64,8371,4,650464,6,1,1262
64,8371,5,143231,3,1,1262
64,8371,6,38950,10,1,1262
64,8371,7,110800,7,1,1262
64,8371,8,469973,5,1,1262
64,8371,9,671489,12,0,1262
64,8371,10,443816,8,0,1262
64,8372,1,793956,1,1,1208
64,8372,2,277419,5,1,1208
64,8372,3,214043,2,1,1208
64,8372,4,703993,4,1,1208
64,8372,5,827430,7,1,1208
64,8372,6,158408,3,1,1208
64,8372,7,17601,9,1,1208
64,8372,8,538570,6,1,1208
64,8372,9,416395,8,1,1208
64,8372,10,884257,10,1,1208
64,8373,1,305164,1,1,938
64,8373,2,537435,2,1,938
64,8373,3,979034,3,1,938
64,8373,4,750927,5,1,938
64,8373,5,858219,4,1,938
64,8373,6,755550,6,1,938
64,8373,7,701484,7,1,938
64,8373,8,257364,8,1,938
64,8373,9,753321,10,1,938
64,8373,10,8761,11,0,938
64,8374,1,542940,1,1,1222
64,8374,2,362728,2,1,1222
64,8374,3,527518,3,1,1222
64,8374,4,921992,4,1,1222
64,8374,5,320791,5,1,1222
64,8374,6,625433,6,1,1222
64,8374,7,51100,7,1,1222
64,8374,8,134324,8,1,1222
64,8374,9,471609,9,1,1222
64,8374,10,962851,10,1,1222
64,8375,1,377775,1,1,1149
64,8375,2,608203,3,1,1149
64,8375,3,283508,2,1,1149
64,8375,4,168215,6,1,1149
64,8375,5,388479,4,1,1149
64,8375,6,961757,5,1,1149
64,8375,7,42735,7,1,1149
64,8375,8,107863,8,1,1149
64,8375,9,413574,10,1,1149
64,8375,10,927918,11,1,1149
64,8376,1,488515,2,1,926
64,8376,2,321674,1,1,926
64,8376,3,175840,4,1,926
64,8376,4,780701,3,1,926
64,8376,5,929521,5,1,926
64,8376,6,423756,7,1,926
64,8376,7,982060,8,1,926
64,8376,8,631618,6,1,926
64,8376,9,11410,9,1,926
64,8376,10,806583,11,1,926
64,8377,1,757115,1,1,1849
64,8377,2,394694,4,1,1849
64,8377,3,498369,2,1,1849
64,8377,4,36953,5,1,1849
64,8377,5,694598,8,1,1849
64,8377,6,73652,6,1,1849
64,8377,7,100431,3,1,1849
64,8377,8,331913,7,1,1849
64,8377,9,198234,10,1,1849
64,8377,10,701837,9,1,1849
64,8378,1,547939,1,1,1029
64,8378,2,168584,2,1,1029
64,8378,3,338962,3,1,1029
64,8378,4,513971,4,1,1029
64,8378,5,293693,5,1,1029
64,8378,6,435917,6,1,1029
64,8378,7,436846,7,1,1029
64,8378,8,943797,9,1,1029
64,8378,9,715735,10,1,1029
64,8378,10,530635,8,1,1029
64,8379,1,202045,1,1,1384
64,8379,2,269138,2,1,1384
64,8379,3,92096,4,1,1384
64,8379,4,703235,3,1,1384
64,8379,5,189455,9,1,1384
64,8379,6,551111,6,1,1384
64,8379,7,388755,7,1,1384
64,8379,8,545636,5,1,1384
64,8379,9,37706,8,1,1384
64,8379,10,805518,10,1,1384
64,8380,1,123568,2,1,990
64,8380,2,564830,4,1,990
64,8380,3,207921,3,1,990
64,8380,4,93916,1,1,990
64,8380,5,351589,5,1,990
64,8380,6,718845,6,1,990
64,8380,7,846208,9,1,990
64,8380,8,919974,7,1,990
64,8380,9,47608,8,1,990
64,8380,10,799973,10,1,990
64,8381,1,612240,1,1,1231
64,8381,2,186062,2,1,1231
64,8381,3,368724,6,1,1231
64,8381,4,732959,7,1,1231
64,8381,5,989736,3,0,1231
64,8381,6,580336,4,0,1231
64,8381,7,910574,8,0,1231
64,8381,8,844140,5,0,1231
64,8381,9,494194,9,0,1231
64,8381,10,210441,15,0,1231
64,8382,1,407122,2,1,1398
64,8382,2,435055,1,1,1398
64,8382,3,285323,3,1,1398
64,8382,4,873903,5,1,1398
64,8382,5,286099,4,1,1398
64,8382,6,27049,10,1,1398
64,8382,7,984384,7,1,1398
64,8382,8,862097,6,1,1398
64,8382,9,244207,8,0,1398
64,8382,10,214011,9,0,1398
64,8383,1,348773,2,1,1505
64,8383,2,102770,1,1,1505
64,8383,3,756874,3,1,1505
64,8383,4,727161,6,1,1505
64,8383,5,353887,4,1,1505
64,8383,6,93118,5,1,1505
64,8383,7,717684,7,1,1505
64,8383,8,695690,18,1,1505
64,8383,9,663471,9,0,1505
64,8383,10,812103,14,0,1505
64,8384,1,596387,1,1,926
64,8384,2,459329,2,1,926
64,8384,3,683468,3,1,926
64,8384,4,53269,6,1,926
64,8384,5,187814,5,1,926
64,8384,6,163139,4,1,926
64,8384,7,565711,7,1,926
64,8384,8,286357,8,1,926
64,8384,9,192150,12,1,926
64,8384,10,613426,9,1,926
64,8385,1,825866,1,1,764
64,8385,2,215587,2,1,764
64,8385,3,944930,3,1,764
64,8385,4,72481,4,1,764
64,8385,5,250688,5,1,764
64,8385,6,326678,6,1,764
64,8385,7,383908,10,1,764
64,8385,8,877811,9,1,764
64,8385,9,850015,7,1,764
64,8385,10,284059,8,0,764
64,8386,1,15500,1,1,849
64,8386,2,66982,2,1,849
64,8386,3,290835,3,1,849
64,8386,4,722968,4,1,849
64,8386,5,437184,5,1,849
64,8386,6,829687,6,1,849
64,8386,7,573212,9,1,849
64,8386,8,168339,8,1,849
64,8386,9,193294,10,1,849
64,8386,10,11642,7,1,849
64,8387,1,386553,1,1,1097
64,8387,2,450351,2,1,1097
64,8387,3,421107,3,1,1097
64,8387,4,652922,5,1,1097
64,8387,5,836044,4,1,1097
64,8387,6,453904,6,1,1097
64,8387,7,593798,7,1,1097
64,8387,8,624290,8,1,1097
64,8387,9,340866,9,1,1097
64,8387,10,725902,12,1,1097
64,8388,1,768451,3,1,865
64,8388,2,383149,1,1,865
64,8388,3,299501,2,1,865
64,8388,4,118200,4,1,865
64,8388,5,938614,7,1,865
64,8388,6,316094,5,1,865
64,8388,7,336788,8,1,865
64,8388,8,821344,11,1,865
64,8388,9,319701,13,1,865
64,8388,10,60432,12,0,865
64,8389,1,524264,1,1,1448
64,8389,2,886390,4,1,1448
64,8389,3,377377,2,1,1448
64,8389,4,173391,3,1,1448
64,8389,5,64653,5,1,1448
64,8389,6,523006,9,1,1448
64,8389,7,529577,6,1,1448
64,8389,8,935087,12,1,1448
64,8389,9,738046,8,1,1448
64,8389,10,330675,15,1,1448
64,8390,1,149289,1,1,565
64,8390,2,218582,3,1,565
64,8390,3,725180,2,1,565
64,8390,4,134137,6,1,565
64,8390,5,821375,5,1,565
64,8390,6,94349,4,1,565
64,8390,7,236742,7,1,565
64,8390,8,353936,8,1,565
64,8390,9,126854,9,1,565
64,8390,10,404870,12,1,565
64,8391,1,724686,1,1,1034
64,8391,2,136664,2,1,1034
64,8391,3,20876,3,1,1034
64,8391,4,250850,6,1,1034
64,8391,5,644113,9,1,1034
64,8391,6,780617,5,1,1034
64,8391,7,109440,7,1,1034
64,8391,8,741013,4,1,1034
64,8391,9,148698,10,1,1034
64,8391,10,703500,8,1,1034
64,8392,1,544731,1,1,1219
64,8392,2,302476,2,1,1219
64,8392,3,643622,4,1,1219
64,8392,4,188824,3,1,1219
64,8392,5,204004,5,1,1219
64,8392,6,446927,6,1,1219
64,8392,7,389585,7,1,1219
64,8392,8,668781,8,1,1219
64,8392,9,166892,10,1,1219
64,8392,10,426581,11,1,1219
64,8393,1,433820,2,1,1079
64,8393,2,815488,1,1,1079
64,8393,3,572953,3,1,1079
64,8393,4,520071,4,1,1079
64,8393,5,914546,5,1,1079
64,8393,6,853463,6,1,1079
64,8393,7,757230,7,1,1079
64,8393,8,868713,9,1,1079
64,8393,9,664326,11,1,1079
64,8393,10,732505,14,1,1079
64,8394,1,305418,1,1,891
64,8394,2,156956,2,1,891
64,8394,3,217829,3,1,891
64,8394,4,179753,4,1,891
64,8394,5,322527,8,1,891
64,8394,6,843400,6,1,891
64,8394,7,873376,5,1,891
64,8394,8,196802,7,1,891
64,8394,9,187010,10,1,891
64,8394,10,711625,9,1,891
64,8395,1,307858,2,1,998
64,8395,2,769133,3,1,998
64,8395,3,383569,5,1,998
64,8395,4,262795,1,1,998
64,8395,5,330237,4,1,998
64,8395,6,380200,6,1,998
64,8395,7,342476,9,1,998
64,8395,8,724605,7,1,998
64,8395,9,894514,8,1,998
64,8395,10,362311,11,1,998
64,8396,1,593925,2,1,1321
64,8396,2,630826,1,1,1321
64,8396,3,902795,5,1,1321
64,8396,4,81696,3,1,1321
64,8396,5,149809,6,1,1321
64,8396,6,46769,7,1,1321
64,8396,7,266351,4,1,1321
64,8396,8,600031,10,1,1321
64,8396,9,589354,9,1,1321
64,8396,10,795479,8,1,1321
64,8397,1,102253,1,1,1500
64,8397,2,7486,2,1,1500
64,8397,3,260068,3,1,1500
64,8397,4,613077,6,1,1500
64,8397,5,352941,5,1,1500
64,8397,6,651389,4,1,1500
64,8397,7,692198,13,1,1500
64,8397,8,174530,7,1,1500
64,8397,9,713194,8,1,1500
64,8397,10,853081,16,1,1500
64,8398,1,886093,1,1,1007
64,8398,2,172031,2,1,1007
64,8398,3,288395,3,1,1007
64,8398,4,887556,4,1,1007
64,8398,5,223465,5,1,1007
64,8398,6,480215,9,1,1007
64,8398,7,583587,6,1,1007
64,8398,8,170739,7,1,1007
64,8398,9,942478,10,1,1007
64,8398,10,609617,8,1,1007
64,8399,1,809792,1,1,1602
64,8399,2,934304,2,1,1602
64,8399,3,508120,5,1,1602
64,8399,4,751779,4,1,1602
64,8399,5,761975,3,1,1602
64,8399,6,387208,14,1,1602
64,8399,7,678836,12,1,1602
64,8399,8,105547,7,1,1602
64,8399,9,590949,9,0,1602
64,8399,10,868385,10,0,1602
64,8400,1,504812,1,1,967
64,8400,2,348081,3,1,967
64,8400,3,103645,2,1,967
64,8400,4,423971,4,1,967
64,8400,5,577742,5,1,967
64,8400,6,223805,12,1,967
64,8400,7,880295,7,1,967
64,8400,8,587732,6,1,967
64,8400,9,363647,20,1,967
64,8400,10,716093,26,0,967
64,8401,1,549809,1,1,1386
64,8401,2,769863,2,1,1386
64,8401,3,495434,3,1,1386
64,8401,4,689184,4,1,1386
64,8401,5,918627,5,1,1386
64,8401,6,147451,8,1,1386
64,8401,7,929185,7,1,1386
64,8401,8,398741,9,1,1386
64,8401,9,861736,10,0,1386
64,8401,10,667523,6,0,1386
64,8402,1,923749,1,1,994
64,8402,2,931191,2,1,994
64,8402,3,52253,3,1,994
64,8402,4,393943,4,1,994
64,8402,5,260917,8,1,994
64,8402,6,69252,7,1,994
64,8402,7,119265,6,1,994
64,8402,8,688192,5,1,994
64,8402,9,153063,10,1,994
64,8402,10,833475,9,1,994
64,8403,1,481200,1,1,1098
64,8403,2,247539,2,1,1098
64,8403,3,212638,3,1,1098
64,8403,4,386145,4,1,1098
64,8403,5,68043,6,1,1098
64,8403,6,978437,5,1,1098
64,8403,7,75503,8,1,1098
64,8403,8,836169,7,1,1098
64,8403,9,329741,16,1,1098
64,8403,10,213160,10,1,1098
64,8404,1,797074,1,1,1365
64,8404,2,640920,2,1,1365
64,8404,3,982346,3,1,1365
64,8404,4,702607,4,1,1365
64,8404,5,932409,5,1,1365
64,8404,6,31001,10,1,1365
64,8404,7,559103,6,1,1365
64,8404,8,741967,7,1,1365
64,8404,9,218216,8,1,1365
64,8404,10,555741,11,1,1365
64,8405,1,321405,1,1,1032
64,8405,2,166550,2,1,1032
64,8405,3,148279,3,1,1032
64,8405,4,472898,4,1,1032
64,8405,5,572309,6,1,1032
64,8405,6,551236,10,1,1032
64,8405,7,220954,5,1,1032
64,8405,8,151647,7,1,1032
64,8405,9,254243,18,1,1032
64,8405,10,157858,8,0,1032
64,8406,1,130493,1,1,1003
64,8406,2,12176,2,1,1003
64,8406,3,713156,3,1,1003
64,8406,4,111218,4,1,1003
64,8406,5,266686,5,1,1003
64,8406,6,453185,7,1,1003
64,8406,7,454854,6,1,1003
64,8406,8,974767,13,1,1003
64,8406,9,610051,9,1,1003
64,8406,10,69964,11,1,1003
64,8407,1,423680,2,1,1025
64,8407,2,42984,1,1,1025
64,8407,3,397517,3,1,1025
64,8407,4,595599,17,1,1025
64,8407,5,96668,8,1,1025
64,8407,6,818409,6,1,1025
64,8407,7,294264,11,1,1025
64,8407,8,264571,9,1,1025
64,8407,9,311798,7,1,1025
64,8407,10,428844,12,0,1025
64,8408,1,497999,1,1,1506
64,8408,2,518557,2,1,1506
64,8408,3,750981,3,1,1506
64,8408,4,193177,4,1,1506
64,8408,5,722892,6,1,1506
64,8408,6,396492,5,1,1506
64,8408,7,603648,8,1,1506
64,8408,8,167768,7,1,1506
64,8408,9,176647,9,1,1506
64,8408,10,429778,10,1,1506
64,8409,1,880608,1,1,1386
64,8409,2,158455,2,1,1386
64,8409,3,215987,3,1,1386
64,8409,4,553793,5,1,1386
64,8409,5,909121,4,1,1386
64,8409,6,345780,6,1,1386
64,8409,7,101163,7,1,1386
64,8409,8,858975,12,1,1386
64,8409,9,987131,19,1,1386
64,8409,10,376451,8,0,1386
64,8410,1,367915,1,1,1026
64,8410,2,601744,2,1,1026
64,8410,3,198451,3,1,1026
64,8410,4,799733,4,1,1026
64,8410,5,240267,7,1,1026
64,8410,6,743592,6,1,1026
64,8410,7,982691,5,1,1026
64,8410,8,271754,8,1,1026
64,8410,9,588845,11,1,1026
64,8410,10,162775,9,1,1026
64,8411,1,224201,1,1,1037
64,8411,2,467309,2,1,1037
64,8411,3,204739,3,1,1037
64,8411,4,563159,5,1,1037
64,8411,5,161818,4,1,1037
64,8411,6,690636,6,1,1037
64,8411,7,656246,12,1,1037
64,8411,8,743827,7,1,1037
64,8411,9,95850,8,1,1037
64,8411,10,518034,11,1,1037
64,8412,1,861119,2,1,1250
64,8412,2,160775,3,1,1250
64,8412,3,669451,5,1,1250
64,8412,4,279451,1,1,1250
64,8412,5,609930,4,1,1250
64,8412,6,803620,6,1,1250
64,8412,7,714902,7,1,1250
64,8412,8,593221,8,1,1250
64,8412,9,405232,10,1,1250
64,8412,10,602902,28,1,1250
64,8413,1,303104,1,1,1198
64,8413,2,330927,2,1,1198
64,8413,3,298762,3,1,1198
64,8413,4,872825,6,1,1198
64,8413,5,369141,4,1,1198
64,8413,6,222019,5,1,1198
64,8413,7,420516,9,1,1198
64,8413,8,780273,8,1,1198
64,8413,9,635986,7,0,1198
64,8413,10,54712,11,0,1198
64,8414,1,218172,1,1,799
64,8414,2,443263,2,1,799
64,8414,3,630877,4,1,799
64,8414,4,881951,3,1,799
64,8414,5,763914,5,1,799
64,8414,6,525671,6,1,799
64,8414,7,226024,8,1,799
64,8414,8,505281,7,1,799
64,8414,9,80942,9,1,799
64,8414,10,644097,11,1,799
64,8415,1,113147,1,1,315
64,8415,2,813306,2,1,315
64,8415,3,409540,3,1,315
64,8415,4,388954,4,1,315
64,8415,5,105915,5,1,315
64,8415,6,442064,6,1,315
64,8415,7,46144,8,1,315
64,8415,8,468932,7,1,315
64,8415,9,513614,9,1,315
64,8415,10,906313,10,1,315
64,8416,1,661258,1,1,1125
64,8416,2,288534,2,1,1125
64,8416,3,560040,3,1,1125
64,8416,4,638316,5,1,1125
64,8416,5,932167,4,1,1125
64,8416,6,572619,6,1,1125
64,8416,7,249835,7,1,1125
64,8416,8,816935,9,1,1125
64,8416,9,353054,8,1,1125
64,8416,10,965795,15,1,1125
64,8417,1,565275,1,1,1153
64,8417,2,428797,2,1,1153
64,8417,3,714885,3,1,1153
64,8417,4,747697,4,1,1153
64,8417,5,717972,6,1,1153
64,8417,6,154866,5,1,1153
64,8417,7,263690,7,1,1153
64,8417,8,513234,8,1,1153
64,8417,9,116144,13,1,1153
64,8417,10,577509,9,1,1153
64,8418,1,49659,1,1,984
64,8418,2,153785,2,1,984
64,8418,3,787920,4,1,984
64,8418,4,723516,3,1,984
64,8418,5,849891,6,1,984
64,8418,6,611074,8,1,984
64,8418,7,243840,9,1,984
64,8418,8,435956,7,1,984
64,8418,9,304608,5,1,984
64,8418,10,713698,10,1,984
64,8419,1,545742,1,1,994
64,8419,2,837915,3,1,994
64,8419,3,697704,2,1,994
64,8419,4,130894,4,1,994
64,8419,5,641768,5,1,994
64,8419,6,951253,6,1,994
64,8419,7,744112,8,1,994
64,8419,8,356223,9,1,994
64,8419,9,141955,7,1,994
64,8419,10,665100,11,1,994
64,8420,1,41406,1,1,790
64,8420,2,448383,2,1,790
64,8420,3,426513,3,1,790
64,8420,4,48631,4,1,790
64,8420,5,821796,5,1,790
64,8420,6,949346,6,1,790
64,8420,7,462964,7,1,790
64,8420,8,821408,8,1,790
64,8420,9,110261,10,1,790
64,8420,10,6171,9,1,790
64,8421,1,795511,1,1,1425
64,8421,2,124263,2,1,1425
64,8421,3,239756,3,1,1425
64,8421,4,125180,4,1,1425
64,8421,5,685222,5,1,1425
64,8421,6,568228,8,0,1425
64,8421,7,235416,6,0,1425
64,8421,8,104300,9,0,1425
64,8421,9,335090,7,0,1425
64,8421,10,3121,12,0,1425
64,8422,1,481905,1,1,1149
64,8422,2,652635,2,1,1149
64,8422,3,545346,3,1,1149
